,freq_sta0,freq_sta1,freq_sta2,freq_sta3,freq_sta4,freq_sta5,round_time,consumption_sta1,host_consumption_sta1,consumption_sta0,host_consumption_sta0,consumption_sta5,host_consumption_sta5,consumption_sta4,host_consumption_sta4,consumption_sta2,host_consumption_sta2,consumption_sta3,host_consumption_sta3,mean_acc
0,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.93132185935974,0.2841977598100056,0.17263158920000002,0.17358622016614988,0.11915360604000001,0.09918327240800018,0.07743962604,0.22125470201645503,0.12500378688,0.5092651497267893,0.20080509848,0.5493320197150502,0.19997383336000002,0.889563262462616
1,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.943852424621582,0.5359710083033165,0.32999976548000004,0.29757141776993856,0.20738704756,0.1735749962751454,0.13798499372,0.39291785684433234,0.24116842064000002,1.0185356149459337,0.39510590448000005,1.0738601225142395,0.39368387940000005,0.872746209303538
2,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.591388463974,0.8201735129532379,0.48684548920000004,0.3967662431080944,0.29618387092000004,0.24798083067627275,0.20007950060000002,0.5645794332380254,0.36137532228,1.5277994660012948,0.58966047728,1.5754941883264229,0.5900972756,0.9117027123769125
3,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.559985160827637,1.129182263226051,0.6458437756400001,0.5207621972719222,0.385953463,0.322375500000156,0.26106021368000004,0.7858517889201855,0.47896461396,1.9893926829406063,0.7840557729200001,2.0523457374839866,0.78589219184,0.9265455007553101
4,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.748737573623657,1.4133912818974077,0.80600399796,0.644757612574533,0.47396342084000004,0.39676287005941724,0.32154942372,0.9823216026568427,0.5969976420800001,2.4509840687055164,0.98020415752,2.601660715514364,0.98498188488,0.9406680365403494
5,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.918111324310303,1.6976004690622395,0.9642153679200001,0.768736971720361,0.56148972012,0.49594671629897746,0.38236269092,1.1787856160850032,0.7159204502800001,2.9373709022046914,1.17666354204,3.1261858013265647,1.18111557256,0.9498010277748108
6,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.168302059173584,1.9493756282080048,1.1220947682,0.8927135284699504,0.64916234236,0.5703347762277637,0.44250595200000004,1.3752500666424707,0.83324652432,3.4237680789780183,1.37058844104,3.675513513331002,1.37691443624,0.958010345697403
7,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.144883394241333,2.2335762301532807,1.27943035444,1.0167011660500438,0.7361320612800001,0.6447313355398094,0.5015015992,1.5717156489674464,0.94728771704,3.885360331053733,1.5630663977600001,4.1523568985027035,1.568341285,0.9647507965564728
8,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.20609402656555,2.48534767608429,1.43452341732,1.1407162394549206,0.82134693116,0.7439201014710086,0.5617247213200001,1.7681840400469098,1.062926669,4.419426671599076,1.7540138952000002,4.676879366307749,1.7612332936800001,0.9689430991808573
9,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.742846727371216,2.7371411930713325,1.5896060208,1.2646961358724016,0.90660414964,0.8183121432503739,0.6213454620800001,1.9894582825381077,1.1768589994,4.8810116593805155,1.94499352124,5.178515212428384,1.956057082,0.9701102276643118
10,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.961935997009277,3.0213554016597097,1.74571055988,1.4134858878060572,0.99167604592,0.8927039561329408,0.6816617066,2.185916242917555,1.29496182172,5.415075210246105,2.1370151121200003,5.727844229462495,2.1496812176,0.9718510309855143
11,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.068989038467407,3.330349826807792,1.9017698795200002,1.5374809438678514,1.07890515376,0.9670871488256054,0.7405349733600001,2.3575813163456925,1.40930562332,5.876655082819887,2.3270048452000003,6.252382184361445,2.34246904668,0.974146842956543
12,1.3,1.600362818683918,2.5,2.5,1.3,1.3,26.27730631828308,3.6145464357755497,2.05724002876,1.6366634342117865,1.16456804996,1.0910986202849955,0.7993185536,2.529252972146386,1.52333353704,6.410749051526906,2.5195470770400004,6.776904989153452,2.5350353238000003,0.9749249915281931
13,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.001784324645996,3.898754578598732,2.21224154144,1.7606597841763363,1.24965510516,1.190288165101137,0.8600605050800001,2.7257115906041403,1.6397236368800001,6.9448349865920775,2.71568505376,7.2537493201139975,2.7317291974,0.9765787422657013
14,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.65577983856201,4.182963438313996,2.3696117858,1.8846462852202381,1.3368791716000001,1.2646711924794403,0.92029746956,2.9221728254794836,1.7563623084000002,7.406414811479024,2.909697196,7.778271169579782,2.92668821704,0.9775512119134268
