,time_sta0,time_sta1,time_sta2,time_sta3,time_sta4,time_sta5,round_time,consumption_sta1,consumption_sta4,consumption_sta0,consumption_sta3,consumption_sta5,consumption_sta2,mean_acc
0,14.71189284324646,18.480257987976074,23.903794765472412,23.006174325942993,17.393518209457397,12.598212003707886,23.903794765472412,0.4698581065557502,0.3226208567054609,0.21298719598242777,0.5175601694740883,0.19404901389634466,0.5588895881138782,0.8985601166884104
1,12.165746450424194,17.320631504058838,22.60298466682434,27.969919681549072,18.63462209701538,13.792622327804565,27.969919681549072,0.8958933230765228,0.5997367641142173,0.4201128424494823,1.0321767292792996,0.31166996010425096,1.1135256728296552,0.8757509787877401
2,12.227245807647705,17.192943334579468,23.43672013282776,23.74520444869995,16.001079559326172,13.334527730941772,23.74520444869995,1.3621478850560145,0.8776537419718462,0.6330663762962604,1.5473379617365965,0.43050828599514945,1.6730759063847271,0.916671633720398
3,12.958184957504272,15.6945321559906,24.55638027191162,22.367905855178833,15.571228742599487,10.291158199310303,24.55638027191162,1.7849749921181441,1.1189396750559535,0.8462935705734892,2.0571524764998728,0.5490161914074432,2.175538259111126,0.9320497910181681
4,11.777288913726807,18.20995330810547,23.606876134872437,25.121263027191162,19.127122402191162,11.984099388122559,25.121263027191162,2.2074144942406946,1.3594107736815264,1.0958277791812998,2.5627634000839414,0.6654019389522969,2.7305114992759387,0.9452491998672485
5,11.196276903152466,15.92038106918335,21.81469440460205,26.490201711654663,18.16162896156311,11.795705318450928,26.490201711654663,2.664978288211735,1.6030115893804275,1.261623544446281,3.1271559613386266,0.8252009116634516,3.3199282635939484,0.9536818961302439
6,11.864163875579834,25.965158939361572,24.18463134765625,25.249758005142212,17.97487235069275,12.54310941696167,25.965158939361572,3.300930054911621,1.839281145771066,1.4619538759770956,3.5924724787987437,0.9448985368058485,3.8546322502207717,0.9610743522644043
7,11.72652554512024,17.95069670677185,24.873812437057495,22.79828691482544,17.536999702453613,11.380882024765015,24.873812437057495,3.7670045704831807,2.1152053814686713,1.6697485114916164,4.103478674810535,1.0637162286039659,4.391267108520485,0.9663265347480774
8,10.254360914230347,16.137720108032227,24.017189502716064,24.004491329193115,17.077287435531616,12.383072853088379,24.017189502716064,4.188244872733161,2.314318484324799,1.8379888850432318,4.661234918568674,1.1806910992878206,4.943491328318957,0.9688262442747752
9,11.244699716567993,17.726023197174072,24.112440586090088,24.542523622512817,17.397570610046387,11.599062442779541,24.542523622512817,4.708807904356103,2.5573851264227496,2.007424489333318,5.179052774973613,1.2989513860493465,5.530159239174531,0.9705190161863962
10,11.313620567321777,16.96118688583374,23.47073721885681,26.025954723358154,16.885013580322266,13.684553146362305,26.025954723358154,5.135871226749682,2.7983535780556945,2.215773373016064,5.735972028970465,1.4159356415019961,6.034316455077417,0.9719390869140625
11,11.375485897064209,16.405590295791626,23.41121244430542,23.27251625061035,17.8667254447937,13.218992233276367,23.41121244430542,5.61517727285354,3.03952315685604,2.423736357358295,6.295956101439593,1.5361231328189295,6.576798672880465,0.9732423921426138
12,10.969938516616821,16.2762393951416,23.651823043823242,22.51026463508606,19.772743701934814,12.42857050895691,23.651823043823242,6.036315905185294,3.282825154140779,2.5890452813835347,6.843517989080439,1.654701996239226,7.132979869810009,0.9751389026641846
13,12.200951099395752,17.372756481170654,22.461462259292603,24.584273099899292,17.853405475616455,11.703259229660034,24.584273099899292,6.460123358167085,3.4848912037477557,2.8024083926731373,7.316237350143901,1.774866095574858,7.632809027129988,0.974604070186615
14,10.546721458435059,15.060603380203247,23.32387661933899,22.948472023010254,18.17574119567871,12.349676847457886,23.32387661933899,6.96766305202426,3.7581268128638765,2.9706097870071853,7.829742692284043,1.8943942512489547,8.171281437148878,0.9768897891044617
