,T,freq_sta0,tgt_acc_sta0,n_epochssta0,time_sta0,freq_sta2,tgt_acc_sta2,n_epochssta2,time_sta2,freq_sta3,tgt_acc_sta3,n_epochssta3,time_sta3,round_time,consumption_sta1,consumption_sta0,consumption_sta3,consumption_sta4,consumption_sta5,consumption_sta2,mean_acc,freq_sta1,tgt_acc_sta1,n_epochssta1,time_sta1,freq_sta5,tgt_acc_sta5,n_epochssta5,time_sta5,freq_sta4,tgt_acc_sta4,n_epochssta4,time_sta4
0,6.81347426341842,1386915332.0740163,0.8554670909696882,3.0,6.950624465942383,1360964040.8093529,0.7465882494056073,2.0,7.771710634231567,1303731379.2463005,0.8721884538733633,3.0,10.644505977630615,10.644505977630615,0.03624307264532778,0.06991192101190002,0.14436799826062763,0.03624100621588333,0.0,0.10847418080351123,0.554714682046324,,,,,,,,,,,,
1,29.424293664177092,1509435924.729107,0.915164369682938,4.0,6.53959584236145,,,,,1318927596.9063876,0.8006180376977791,3.0,5.941845893859863,14.501307249069214,0.2599463330077776,0.14090758253549984,0.21875811985017202,0.07248233829179451,0.0,0.10847418080351123,0.595413421591123,1355385377.8969955,0.914720154472563,5.0,14.501307249069214,,,,,,,,
2,38.64737152495843,,,,,,,,,1348121864.473508,0.4349027934608889,1.0,8.358202934265137,12.695549964904785,0.41064802017280533,0.14090758253549984,0.29316165097724967,0.07248233829179451,0.06931269144335594,0.10847418080351123,0.7277252947290739,1390406298.796937,0.9382566637934262,5.0,12.695549964904785,1326262435.3873427,0.8655586479988869,3.0,7.477902412414551,,,,
3,26.64643485428253,1587943519.2412026,0.8434293637890239,3.0,5.569758892059326,,,,,1300765122.4268115,0.8919880922883905,4.0,5.116150617599487,5.569758892059326,0.41064802017280533,0.17270896523234447,0.36347656705940445,0.10555103991306147,0.06931269144335594,0.14154296190283344,0.7734439174334208,,,,,1305202903.5397642,0.7339625595989228,2.0,4.999329566955566,,,,
4,36.258006594470025,,,,,,,,,1381776968.7334213,0.9596860421257462,5.0,8.193066358566284,9.108718395233154,0.4818698047122667,0.17270896523234447,0.47410881391585424,0.20774069216865598,0.10237546877036152,0.17460936501873303,0.757079636057218,1304344492.6633363,0.9254056139423306,4.0,7.009713649749756,,,,,1340935758.5932875,0.8346070953252528,3.0,9.108718395233154
5,21.663136457401063,,,,,1318740548.2829275,0.9623871367999971,5.0,16.32350778579712,1306976651.7362096,0.93361390118684,4.0,6.0095531940460205,16.32350778579712,0.6675285555386563,0.20895021624063814,0.5476547021141152,0.20774069216865598,0.13860689152230599,0.362816328545857,0.767571414510409,1332270517.913947,0.9632126198402343,5.0,13.398102283477783,,,,,,,,
6,16.554220260480893,1389511677.6681395,0.9598589450655847,5.0,10.66980528831482,,,,,,,,,13.414093017578125,0.8551040468396569,0.34819909493581724,0.5803498266726088,0.20774069216865598,0.20981885893234598,0.362816328545857,0.8696414281924566,1300266603.279027,0.9593576760646676,5.0,13.414093017578125,1310628542.8897989,0.9181033125209769,4.0,5.302996873855591,,,,
7,22.805678283542843,,,,,,,,,1388922799.93404,0.9437812531041294,5.0,8.31236720085144,14.46116328239441,1.0407621904537003,0.3812613477076555,0.6547395651779244,0.24080002173761095,0.24605901791215778,0.395333783090279,0.731326108177503,1320753641.7020538,0.9638154471186612,5.0,14.46116328239441,1434325171.4438026,0.9372434339990607,4.0,6.062627077102661,,,,
8,36.39893025392978,1360631395.4461708,0.7455923506396319,3.0,6.01155161857605,1309610129.2440114,0.9668347813173269,5.0,12.029825210571289,,,,,12.029825210571289,1.0407621904537003,0.44738616798443387,0.6547395651779244,0.24080002173761095,0.2835719988769583,0.5428636886262954,0.8379873484373093,,,,,1757145579.469486,0.856006152230375,3.0,6.0262017250061035,,,,
9,16.21301000823219,1300523932.9132423,0.9635609614004251,5.0,8.603194952011108,1354284230.3452048,0.9349403762814142,4.0,8.2301344871521,1304599291.0547788,0.8594071279346591,3.0,7.330028295516968,8.603194952011108,1.0407621904537003,0.5154178257701011,0.7284907022755356,0.27705629886708927,0.31981257114265915,0.6515882189465636,0.7229200402895609,,,,,,,,,,,,
10,51.33802666012602,1605049934.4867702,0.9034508316168637,4.0,6.005349397659302,1395557512.7376833,0.9889596665455035,7.0,20.900776386260986,1308891959.3925178,0.9174358359328894,4.0,6.279786109924316,20.900776386260986,1.077005770169022,0.5154178257701011,0.7659003267977689,0.27705629886708927,0.31981257114265915,0.9860208356328635,0.6977953215440115,,,,,,,,,,,,
11,16.149905696707204,1703113784.668059,0.8406131795109874,3.0,5.227467060089111,1350027114.3810034,0.9668498112173847,5.0,7.398915767669678,1430105965.5548134,0.8083491457303577,3.0,6.214014291763306,7.398915767669678,1.077005770169022,0.551659935141395,0.8028548933546731,0.3132998579181159,0.31981257114265915,1.0209892376336314,0.6839453975359598,,,,,,,,,,,,
12,18.681411852465963,,,,,,,,,1311983387.043618,0.9505153168029167,5.0,6.995367527008057,18.402178287506104,1.4133656661200988,0.551659935141395,0.8772449704365066,0.3132998579181159,0.356051278853176,1.0209892376336314,0.83392400542895,1391876599.5024407,0.9807580490140735,7.0,18.402178287506104,1781035384.7430117,0.8350062765922329,3.0,6.831323862075806,,,,
13,33.752606465070656,1367833474.01233,0.8691046317793998,3.0,5.81055212020874,,,,,,,,,11.030875205993652,1.595535088694311,0.5847250983996274,0.9103072168500994,0.3132998579181159,0.356051278853176,1.0209892376336314,0.8735032478968302,1328939072.5411956,0.9679823209429007,5.0,11.030875205993652,1300513783.23793,0.7284390948358574,3.0,5.696924924850464,,,,
14,33.875104180479596,1529324298.68796,0.9910874299462378,10.0,12.886063814163208,,,,,1398583629.9836366,0.8173111185400439,3.0,7.5870606899261475,12.886063814163208,1.595535088694311,0.7926097237373325,0.9438398525459377,0.3132998579181159,0.356051278853176,1.0209892376336314,0.8333681176106135,,,,,1825842277.7651591,0.9621577817405214,7.0,7.991885423660278,,,,
15,29.6314288546353,1302169589.4548118,0.9496668015330442,5.0,4.738150358200073,1314966109.2309065,0.8501997725258346,3.0,6.508815288543701,,,,,7.073523044586182,1.6285975942063673,0.8256695460702309,0.9769052653652672,0.38380081782227826,0.3891253245788988,1.0558645247340686,0.8286144932111105,,,,,,,,,1619009728.396833,0.748132369380736,2.0,7.073523044586182
16,33.0381111050419,1348652480.8790848,0.9174777817742642,5.0,4.00920295715332,1386441147.689304,0.9657939736535238,5.0,6.216066360473633,,,,,6.216066360473633,1.6285975942063673,0.8917953645913853,1.0099708800588545,0.38380081782227826,0.45954476543103695,1.090837619119234,0.8460778693358103,,,,,1533883991.302979,0.9443134679494541,8.0,4.288370609283447,,,,
17,57.28089896653043,1339321876.6097336,0.9687835936889196,6.0,5.755512714385986,,,,,,,,,5.755512714385986,1.6966291423123168,0.9246207075856644,1.0099708800588545,0.416863394864583,0.45954476543103695,1.1238998941449296,0.9104236563046774,1309702601.7933528,0.8553901226917179,3.0,5.215715408325195,1305939789.773846,0.9410711904119832,5.0,4.472583770751953,,,,
18,70.78318791073562,,,,,1351418530.3195224,0.700236897334964,3.0,5.724438905715942,1420508125.0281448,0.9776216011479026,6.0,8.315762758255005,14.857929229736328,1.920438100540848,0.9246207075856644,1.119753816465834,0.416863394864583,0.45954476543103695,1.1619805200989959,0.8583914041519165,2258302441.585684,0.9751347928341444,6.0,14.857929229736328,,,,,,,,
19,30.524900913343245,1359578177.0722218,0.9678932661175099,5.0,5.460376262664795,,,,,,,,,12.096404790878296,1.9884742090976268,0.9939453270955992,1.119753816465834,0.416863394864583,0.5635396647553499,1.1950429270582632,0.9052393535772959,1509828024.6311553,0.8677674154122248,3.0,4.9979846477508545,1336369911.1363509,0.9792476976587493,7.0,12.096404790878296,,,,
20,55.3687183566968,1409387810.8094275,0.9679462351818127,5.0,4.405559301376343,,,,,1305743740.4716456,0.9346100166590933,4.0,6.375554800033569,11.260860204696655,2.0215456622491765,1.0270078961900997,1.1877903621519181,0.44992631366252844,0.6659288721023984,1.1950429270582632,0.8835574984550476,,,,,1362225627.850996,0.9940913457396027,8.0,11.260860204696655,,,,
21,65.94670565423954,1378850470.2842262,0.9312246026372999,4.0,4.942471742630005,1393548636.937843,0.9825589709973791,7.0,9.28757381439209,1304591891.366998,0.7290075533508591,2.0,8.892500162124634,9.28757381439209,2.0215456622491765,1.0270078961900997,1.2615321399137074,0.4861678396648923,0.6659288721023984,1.341292801949652,0.8043158253033956,,,,,,,,,,,,
22,19.86815407144266,,,,,,,,,1308127321.4049234,0.8480460795226482,3.0,5.728452682495117,7.1453258991241455,2.0959494794972593,1.0270078961900997,1.3327424970983401,0.4861678396648923,0.6659288721023984,1.3743549164296767,0.8921133975187937,1302614596.7530031,0.867241147774973,3.0,6.351949453353882,1308036286.7204394,0.8492838678426462,3.0,7.1453258991241455,,,,
23,15.494304048469056,1315436305.741592,0.9711669091091464,7.0,6.83025050163269,1591187105.68406,0.888846351753021,4.0,7.08736777305603,,,,,8.689747333526611,2.0959494794972593,1.1281107829992014,1.3327424970983401,0.5192304453193,0.7365151596470056,1.4093412788814377,0.9099892377853394,,,,,1322740142.4811811,0.9823847593688436,6.0,8.689747333526611,,,,
24,61.49871547742723,1307386125.719363,0.9217124453675215,4.0,4.917255878448486,1400445202.405485,0.9752126121959196,6.0,7.431350946426392,,,,,7.431350946426392,2.0959494794972593,1.1610962885814762,1.365714930130035,0.5898065978222586,0.7365151596470056,1.4426498405056905,0.8764610489209493,,,,,,,,,1512169193.1604521,0.8407011695602161,3.0,7.056987524032593
25,21.359909814300593,1325389646.3926222,0.9824017543614534,6.0,8.570829153060913,,,,,1312694211.6464808,0.8722892887392002,3.0,7.788398504257202,8.570829153060913,2.1309196761125215,1.264078131997572,1.4763241521937929,0.5898065978222586,0.7365151596470056,1.4426498405056905,0.8803192774454752,1414985480.3827639,0.8422070569342941,3.0,5.67169713973999,,,,,,,,
