,time_sta0,time_sta1,time_sta2,time_sta3,time_sta4,time_sta5,round_time,consumption_sta0,consumption_sta1,consumption_sta5,consumption_sta3,consumption_sta4,consumption_sta2,mean_acc
0,13.251159906387329,15.303982973098755,22.36335015296936,18.909255504608154,16.847246170043945,10.43411636352539,22.36335015296936,0.21834504855203335,0.3649739034244113,0.11730637842226121,0.421559519501878,0.28218128232347794,0.55106823055515,0.9593168000380198
1,10.798484325408936,13.941482782363892,23.696215391159058,20.232265949249268,16.48730754852295,12.421452760696411,23.696215391159058,0.42279645714478337,0.6784876542752007,0.23270056728337218,0.7953742105332846,0.4824243739718339,1.1059201140873727,0.9399090905984243
2,10.981434345245361,15.939755916595459,22.700210094451904,18.940943956375122,16.957157611846924,14.19837212562561,22.700210094451904,0.5936249970156604,1.0447152795182912,0.34929709698980504,1.1661432198186243,0.7155957072634349,1.6158004923152918,0.9591787060101827
3,11.235907077789307,15.612720727920532,23.07243251800537,17.803224325180054,17.915894985198975,11.212953329086304,23.07243251800537,0.7596200948335374,1.4140875255596868,0.5035387081371767,1.5919047822671917,0.958169914456092,2.1219739297853577,0.9651575982570648
4,12.131731748580933,16.0451762676239,22.131612539291382,21.491360902786255,17.63100242614746,11.425276041030884,22.131612539291382,0.9704503231497545,1.7855188064072358,0.6223064575147448,1.9715579487448778,1.2382708904666258,2.623010916705181,0.9694334169228872
5,10.59713625907898,13.468626022338867,23.63039469718933,21.705066919326782,16.05233144760132,13.026750087738037,23.63039469718933,1.1421114067795015,2.1857078991427166,0.7374580618651287,2.368091956974639,1.481184174887697,3.1675534886501078,0.971305787563324
6,10.524678945541382,13.885438919067383,25.456756353378296,20.479814529418945,15.332988500595093,10.816571712493896,25.456756353378296,1.3103165779107533,2.496535353708609,0.8556864890533071,2.7467062085639613,1.7202107248832048,3.7228560556754795,0.9757731258869171
7,10.18604850769043,69.03873300552368,22.801584005355835,18.936498641967773,15.362600564956665,11.059580087661743,69.03873300552368,1.4796475636467532,2.8579504412168717,1.0136646322281764,3.1186007892511975,1.9559606791795963,4.2704615068281315,0.9786217013994852
8,11.451972961425781,13.87630009651184,22.89293646812439,20.80721354484558,15.13209319114685,12.982343435287476,22.89293646812439,1.6799261072765708,3.2628650988509946,1.160518031682232,3.4913907188463726,2.202883407375327,4.8229094017183565,0.9807053109010061
9,11.650593519210815,17.52597188949585,23.71390700340271,54.688369274139404,18.046159982681274,13.266698598861694,54.688369274139404,1.847387416263337,3.6338201583165883,1.3191033776641725,3.8622063626755976,2.4830007940147736,5.377752994099823,0.9806949396928152
10,11.890166759490967,14.06557822227478,22.96436381340027,20.89441156387329,17.02247405052185,9.745377540588379,22.96436381340027,2.0136584666587884,4.0045830764037404,1.47623539110135,4.279975864597721,2.7218402765109273,5.881077114666128,0.9840227663516998
11,11.268562316894531,14.61117148399353,22.159476280212402,22.576465845108032,16.063665628433228,13.364432334899902,22.576465845108032,2.22233465845948,4.3743925661990914,1.5954757408406643,4.701846836345479,2.92647274088291,6.432859040674999,0.984052320321401
12,10.756407499313354,15.56600832939148,21.864221811294556,20.756664752960205,15.612887382507324,13.22823452949524,21.864221811294556,2.433440990361574,4.778671523374527,1.7131012474993974,5.118453099036036,3.198618488087507,6.960158230127868,0.9856440325578054
13,10.630482196807861,14.962172031402588,20.790759325027466,22.114734411239624,18.92192006111145,13.439594984054565,22.114734411239624,2.6377067874929443,5.092015901720245,1.8310461542095546,5.4921603468632485,3.4439108845191937,7.458763337966432,0.9857011636098226
14,12.023842573165894,15.31553030014038,25.663789749145508,26.323113679885864,17.28380584716797,11.4275381565094,26.323113679885864,2.8093693096755024,5.457121837269668,1.94556027779281,6.0297231829918205,3.690042756785753,7.962190064702448,0.985103706518809
