,freq_sta1,freq_sta0,round_time,consumption_sta1,consumption_sta0,mean_acc
0,2.37,1.47,87.92879056930542,0.031244060833333302,0.02918046283333333,0.911691427230835
1,2.37,1.47,85.55084300041199,0.06722768966666662,0.06504700575,0.9194202721118927
