,freq_sta0,freq_sta1,freq_sta2,freq_sta3,freq_sta4,freq_sta5,round_time,consumption_sta1,host_consumption_sta1,consumption_sta0,host_consumption_sta0,consumption_sta4,host_consumption_sta4,consumption_sta2,host_consumption_sta2,consumption_sta5,host_consumption_sta5,consumption_sta3,host_consumption_sta3,mean_acc
0,1.3,1.600362818683918,2.5,2.5,1.3,1.3,26.253636598587036,0.28420824932377786,0.17435912872,0.16404986128122784,0.11110254988000001,0.1964644124080004,0.1269071118,0.5569764511743058,0.223792401,0.09920541976296127,0.07008468852000001,0.5493616761567,0.21351314236000002,0.9051363070805868
1,1.3,1.600362818683918,2.5,2.5,1.3,1.3,28.997665882110596,0.5932154370580169,0.3718536598,0.28804554839878876,0.20233072216,0.3929379012099443,0.24832043376000001,1.066266382158817,0.44461580828,0.19840581651281086,0.13391835548,1.0262254792408652,0.417810029,0.8825983703136444
2,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.034745454788208,0.9022175032263557,0.53447585576,0.3872518726220216,0.29427589716,0.6142047013760181,0.36913301488,1.5755583493711123,0.64645060172,0.29761772486422755,0.19729579268,1.575586125361965,0.62113428412,0.9170121550559998
3,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.23647117614746,1.2112416388611613,0.6972895258,0.5112482957063766,0.38553378836,0.785874025290568,0.49009159444,2.0371638774612304,0.8466714172,0.39681832984658305,0.26119655436,2.052448922253949,0.82330574676,0.9319037993748983
4,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.173580169677734,1.4954579091103042,0.8608326053600001,0.6104390040812555,0.47773014884000004,0.9575487568920171,0.61137194048,2.4987859036061195,1.0463706346800001,0.4712158619700282,0.32452820876,2.52931347720052,1.02714618216,0.9458422263463339
5,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.147610187530518,1.779671156014216,1.024270002,0.7344345862877846,0.56951611556,1.1540199424199131,0.73317909644,2.9603870635823046,1.24652782492,0.5456141761575402,0.38907223068,3.0538571990271857,1.23103222984,0.9538858234882355
6,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.555197954177856,2.0638702812572154,1.18705379912,0.8336223841762676,0.66134085836,1.3256905888493038,0.8560360622800001,3.4696802181967517,1.448492535,0.6200135203806467,0.4524426788,3.603200002324809,1.4320536342,0.9610835214455923
7,1.3,1.600362818683918,2.5,2.5,1.3,1.3,26.146459341049194,2.348078858030582,1.3494827603600001,0.9576157711989006,0.7526272552400001,1.4973617280426397,0.9830735353600001,3.931283718006897,1.6493025726800001,0.7440148711044521,0.51648260272,4.127750473427949,1.65316623444,0.9661897718906403
8,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.62477135658264,2.6246754558243373,1.51269689592,1.0816020322190754,0.84476434868,1.693829394282235,1.1054411858000002,4.440585999881241,1.8543394130800002,0.8432176013300121,0.57954222172,4.652310690130261,1.85505349316,0.9708294967810313
9,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.82071042060852,2.9088912333095385,1.67643016828,1.20558827416451,0.93632108948,1.8903061067141125,1.2289288337200002,4.949882543439971,2.0561245432,0.9424097132873483,0.64420792268,5.153979565741207,2.05778003228,0.9728332459926605
10,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.430091381072998,3.193103513760291,1.83946549276,1.3295754952795933,1.0352632214400002,2.0619791883511263,1.3540023809200001,5.459189074211169,2.2595609584800003,1.0416055877358352,0.7076199334400001,5.678529772977208,2.26051241668,0.9760912557442983
11,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.395540475845337,3.46969021494657,2.00253504864,1.4783596885180381,1.1270212800000001,2.2336529328351262,1.4759630376400001,5.945599735231395,2.46090252324,1.115996809301668,0.77145216512,6.227899878576484,2.4634982428,0.9778033792972565
12,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.747995376586914,3.7787103782681575,2.16660558856,1.6023388982451203,1.2195682380000001,2.405325701328606,1.5984762080000001,6.407207272526749,2.66204338484,1.1904059150195656,0.83462544788,6.75245130977454,2.6671170234800003,0.9788734316825867
13,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.175008296966553,4.087748341495064,2.3293919832400003,1.7263240084230398,1.31193115592,2.6018078119100125,1.7218875324,6.8936077063107835,2.8614481627200004,1.3144000093968962,0.8973734509600001,7.277001634638059,2.87133415212,0.9795350035031637
14,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.66635227203369,4.371978900309045,2.4925819366,1.8255113183162572,1.40250429312,2.798276767283673,1.8434032394400002,7.380027156014394,3.06239997728,1.4384113362062272,0.96060771016,7.801541220426718,3.07578089896,0.9808870156606039
