,round_time,consumption_sta1,host_consumption_sta1,consumption_sta0,host_consumption_sta0,consumption_sta4,host_consumption_sta4,consumption_sta5,host_consumption_sta5,consumption_sta2,host_consumption_sta2,consumption_sta3,host_consumption_sta3,mean_acc
0,27.5029034614563,0.4807454890636449,0.20142930416000002,0.5035762201898393,0.20158490632,0.45970351172007784,0.20211158016,0.4616241545672164,0.20415625468,0.5035962248164226,0.20081943728,0.44253134951361117,0.20223296884,0.9189231097698212
1,27.604970932006836,0.9213939589334337,0.39751488364000004,0.9652044805934066,0.39732954436,0.9194077832503662,0.39793862500000005,0.9633067671652942,0.40018914628,0.9652191156825566,0.3952052482,0.8850695023487769,0.39930792832,0.891767809788386
2,27.259785175323486,1.3620379033227414,0.59311461664,1.4669014516970031,0.59283499352,1.3371697649588643,0.59236141832,1.4649793210206603,0.59566044972,1.3848840516021519,0.5907433898800001,1.287550592787738,0.5950076372800001,0.9245253602663676
3,28.08316135406494,1.842726358933715,0.7895583301200001,1.9285468141885624,0.78869792736,1.8369476764181865,0.78766513924,1.966657988328059,0.79079838264,1.8446173024210588,0.78518476008,1.7319938314354526,0.79236223752,0.9415655036767324
4,27.87790012359619,2.2833716433230378,0.9853638592,2.3481994612112036,0.9840455864400001,2.296649558838129,0.98271379528,2.3863084942118853,0.98720195196,2.3463009021365857,0.9813281884,2.174539560118873,0.98959972104,0.9545595844586691
5,25.376418113708496,2.764097356656895,1.18122084584,2.7678836530741027,1.17970152832,2.756367980641431,1.1783958678800002,2.8059689062405617,1.1831665356,2.8079132701081613,1.1778792942,2.5770505009259383,1.18688982356,0.9638188381989797
6,26.199132680892944,3.2448046120071417,1.37786447568,3.187532570986379,1.3750235181200001,3.216088462515926,1.3749341051600001,3.225620055896634,1.37853449748,3.269526537771329,1.3731725562800001,3.059660586501511,1.38293049132,0.9673202435175577
7,25.900262594223022,3.7255190267406326,1.57262082796,3.649145372908139,1.5699390960400001,3.633831391744951,1.57152728656,3.6452679374150705,1.57450620768,3.689187423489218,1.56865701916,3.502196463085166,1.5789624771200002,0.970743844906489
8,25.737956285476685,4.126088825720478,1.76691814796,4.06879348014426,1.76578864868,4.051585584604001,1.7673874010800001,4.14695522332282,1.7719800943600001,4.150799133382501,1.76326781792,3.984814350226674,1.7764500012000002,0.9730781118075053
9,27.321969985961914,4.526659591153473,1.9602853043200001,4.530409453240425,1.96201174988,4.469347138720553,1.9648874688800002,4.608573048257696,1.96864703448,4.6124158615201925,1.95764335788,4.427351628803226,1.97112645828,0.9751789470513662
