,freq_sta0,freq_sta1,freq_sta2,freq_sta3,freq_sta4,freq_sta5,round_time,consumption_sta1,host_consumption_sta1,consumption_sta0,host_consumption_sta0,consumption_sta4,host_consumption_sta4,consumption_sta3,host_consumption_sta3,consumption_sta2,host_consumption_sta2,consumption_sta5,host_consumption_sta5,mean_acc
0,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.938982248306274,0.46941161314568913,0.16954551292,0.20602548578907776,0.085818481,0.23818801994948924,0.11416493956000001,0.5191880119854391,0.20898526796,0.5939553205310393,0.21032459588000002,0.11732231059327791,0.061260729320000006,0.9052920043468475
1,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.90518617630005,0.8932807760689381,0.33448342788,0.4173214698168999,0.1659339766,0.5233944230460619,0.22254516984,1.0328114505683335,0.40974670184,1.1507197878355662,0.41428206204,0.23559128271671703,0.11669532364,0.871547689040502
2,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.9005229473114,1.32436422726697,0.49965026076,0.626838127749044,0.24652629484000002,0.7615899345970671,0.33191185804,1.5499364156953739,0.61168787932,1.7037517860308018,0.61950759164,0.3532176064098618,0.17207326584000002,0.9204765955607096
3,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.301067352294922,1.7464170781866077,0.66508967616,0.7980806560948213,0.32682678728000003,1.0424354435468732,0.44080114232,2.0158623152508532,0.8141220122,2.2921785923531015,0.82586719964,0.4721077965006959,0.22774942456000002,0.9385386109352112
4,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.177759408950806,2.211277281928118,0.8303631501200001,1.0044749915919282,0.40695704868000004,1.2850764758886424,0.55037077172,2.4887960079658527,1.0165171632,2.7883308500306736,1.0300721088,0.6230553458514603,0.28312237604,0.9498888552188873
5,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.373429536819458,2.631356875527838,0.9955322560400001,1.1683382431673954,0.48847503572,1.5637314265668376,0.65963386132,3.037222915688627,1.22051798624,3.3216706848493036,1.23532257184,0.7801164585048372,0.33893327048,0.9586428006490072
6,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.067723751068115,3.105718504369732,1.16054263192,1.373544275233351,0.56961149308,1.835555413221753,0.7691744552800001,3.551419349723492,1.42366069608,3.8295849269910835,1.44090194556,0.8987208455078939,0.39470569572,0.9647412796815237
7,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.837003231048584,3.5303164047634956,1.3256833517200002,1.6276542930083955,0.6502603268,2.0741089145992806,0.87752411208,4.092901658878272,1.6265223814,4.380166376709811,1.6467346579600002,1.017677496738342,0.45067945636,0.9689431687196096
8,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.19004511833191,3.955029855123107,1.49093042112,1.8316116787243018,0.73093404356,2.314479629261564,0.9853967922400001,4.606660625031058,1.83002240484,4.91255999348583,1.8543888188000002,1.13499929231382,0.50684296516,0.972833663225174
9,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.85927414894104,4.377227154229597,1.6554820382800002,2.0006597352990148,0.8106886026400001,2.5537618569826694,1.0946195327200001,5.11455439044661,2.03087991792,5.453091433542189,2.061922394,1.250964484906822,0.563853171,0.9740495681762695
10,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.798293590545654,4.879677322970077,1.8205869892000002,2.168569755133587,0.89093731356,2.7917942843323633,1.20415737512,5.583719969733945,2.2336359371200003,5.950698455959097,2.2681097714800003,1.4031999793269971,0.6198360574,0.9766758779684702
11,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.493921279907227,5.303540655383169,1.9856761666,2.375038488448934,0.9711110340400001,3.0315672477179323,1.3127659767600002,6.047583068813008,2.43586911064,6.545912392567471,2.4735391310000003,1.5208284362111595,0.6762490428400001,0.9778042137622833
12,1.3,1.600362818683918,2.5,2.5,1.3,1.3,22.45097804069519,5.726647685746523,2.15130832056,2.546102437551679,1.0534051715600001,3.269738205318456,1.42142801808,6.515389633753681,2.63822840708,7.046223736892257,2.67860476828,1.673128628947671,0.73200538684,0.9792244335015615
13,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.564847946166992,6.196625524403404,2.3157654142,2.7481711147031596,1.13352804964,3.5101386527213183,1.53048467992,7.031884938754278,2.8398564476800003,7.5842683880683435,2.8841553283200003,1.7892191600238458,0.78783140576,0.9804403483867645
14,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.479748964309692,6.619290357940375,2.4853291789200003,2.9139809682482727,1.21497887364,3.75464141082764,1.6394369742800001,7.58164950030152,3.04123774584,8.149710480890056,3.1003613104800003,1.9073286435332033,0.8436303204000001,0.9806637664635977
