,freq_sta0,freq_sta1,freq_sta2,freq_sta3,freq_sta4,freq_sta5,round_time,consumption_sta1,host_consumption_sta1,consumption_sta0,host_consumption_sta0,consumption_sta4,host_consumption_sta4,consumption_sta2,host_consumption_sta2,consumption_sta3,host_consumption_sta3,consumption_sta5,host_consumption_sta5,mean_acc
0,1.3,1.600362818683918,2.5,2.5,1.3,1.3,22.877730131149292,0.4599068467878501,0.17130283996,0.20804559542274442,0.0875367066,0.24114694662923375,0.11373986512,0.5497858568974445,0.20896182076,0.5107858844313502,0.20704561024,0.18578410838429482,0.06192212208,0.904270589351654
1,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.34184432029724,0.8860281952669901,0.3369959194,0.4170810471092838,0.16942470524,0.4787901890156001,0.2218270054,1.055385224372233,0.41142811640000004,1.0243113392882344,0.40699801324,0.3050557597610113,0.11795364616000001,0.8730255464712778
2,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.882416248321533,1.309856048676083,0.50287285076,0.6649698803466888,0.2508159542,0.7218820288362822,0.33042827496000005,1.5529396307267946,-72.78373676196,1.4883232435411409,0.6084004346,0.4210969222482004,0.17533118008,0.9201641082763672
3,1.3,1.600362818683918,2.5,2.5,1.3,1.3,26.356327056884766,1.733465288156006,0.68020252832,0.8345691474383388,0.33180239736,0.9241313484811244,0.44155092268,2.2358314565395725,-72.54343038488,2.0046160527622185,0.8286904690400001,0.5792522649270482,0.23177403872000002,0.9350363314151764
4,1.3,1.600362818683918,2.5,2.5,1.3,1.3,26.02102780342102,2.152733633347061,0.8458043314,1.0439733280262595,0.41259714412000004,1.1588535513768314,0.549812704,2.7421998457321104,-72.33952165916,2.5203901277894194,1.0297183164800001,0.6994214047609533,0.28798739844000004,0.9448892772197723
5,1.3,1.600362818683918,2.5,2.5,1.3,1.3,22.872863292694092,2.5780077918512485,1.0116430156,1.2156452810748861,0.49318387356000004,1.3991971846864666,0.65776357052,3.324419032831295,-72.13697936536,3.0717690062725223,1.2305407102800001,0.8538939680108428,0.34438613104000004,0.9557054539521536
6,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.22744393348694,3.034761129015059,1.17743000284,1.4292600723438882,0.5735991755200001,1.6797599552223148,0.76584255916,3.8233387513736554,-71.93370395288001,3.54681191623795,1.4308745063200001,0.9712240595057602,0.40051638284,0.9627086122830709
7,1.3,1.600362818683918,2.5,2.5,1.3,1.3,26.377712965011597,3.4585478334556714,1.3427450218,1.6009312830674796,0.6549770435600001,1.9150098542574434,0.87454814496,4.328731213626416,-71.73006620248,4.012409027794085,1.63079421652,1.08906911634516,0.45694285224000003,0.9660642941792806
8,1.3,1.600362818683918,2.5,2.5,1.3,1.3,23.496110200881958,3.879012558637885,1.50757749296,1.7651122926777398,0.7356605872,2.154871394346371,0.98530411336,4.893067753978866,-71.52552975092,4.568146137909089,1.8330812228400002,1.204005084014336,0.51279548012,0.9711608489354452
9,1.3,1.600362818683918,2.5,2.5,1.3,1.3,25.500581741333008,4.346620310812142,1.6730172841200002,1.9754913558637897,0.81656875916,2.397794637367801,1.095139318,5.4294709687169815,-71.31793680592,5.072989727889315,2.0345009902,1.3241750838008053,0.56994765016,0.9725030064582825
10,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.77519965171814,4.774791932436592,1.8385169241600001,2.180232522372359,0.89720482712,2.6379744250763424,1.20384063156,5.932614422946519,-71.11352136728,5.579270056985862,2.23626897956,1.441824953662691,0.62584329332,0.9737772047519684
11,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.93698811531067,5.20357890495837,2.0035900197600003,2.344058377933125,0.9777352116000001,2.875939192757342,1.31200782048,6.4327792733193165,-70.91061432616,6.096287774424724,2.4368307709200003,1.5964836211379088,0.6817244100800001,0.9760142962137858
12,1.3,1.600362818683918,2.5,2.5,1.3,1.3,50.75395655632019,5.6820056678484505,2.16993396424,2.514897445467243,1.05909209308,3.1177472235466355,1.4202701828000002,6.976647504164522,-70.70778347080001,6.653338629775519,2.6393758165600003,1.711966145089081,0.73843617624,0.9772011935710907
13,1.3,1.600362818683918,2.5,2.5,1.3,1.3,26.919235944747925,6.136729489945502,2.33551182424,2.720807015691422,1.1394662258000001,3.358357098805014,1.52921982836,7.513932547003752,-70.50460013828,7.119359313270486,2.84058295304,1.8289573405655468,0.79510074056,0.9787765244642893
14,1.3,1.600362818683918,2.5,2.5,1.3,1.3,24.43180012702942,6.561366023032498,2.50178383784,2.8886923703062397,1.22054814924,3.602034375572478,1.63883083224,8.019415460052418,-70.30147711524,7.638211412843674,3.0409135705200003,1.9472336818942915,0.8516211863600001,0.9795450270175934
