,freq_sta0,time_sta0,freq_sta1,time_sta1,freq_sta2,time_sta2,freq_sta3,time_sta3,freq_sta4,time_sta4,freq_sta5,time_sta5,round_time,consumption_sta0,consumption_sta1,consumption_sta3,consumption_sta5,consumption_sta2,consumption_sta4,mean_acc
0,1.3,19.404248476028442,1.600362818683918,26.291807413101196,2.5,23.060654401779175,2.5,23.064870357513428,1.3,23.307583332061768,1.3,16.757899045944214,26.291807413101196,0.1640164375797445,0.28420130135216115,0.5245275480423612,0.09918823183866676,0.5340604559901109,0.17166567746136074,0.8982292314370474
1,1.3,18.01385760307312,1.600362818683918,24.184978723526,2.5,24.281941890716553,2.5,22.240256547927856,1.3,23.702415466308594,1.3,18.134923934936523,24.281941890716553,0.28799527217040566,0.535975029892928,1.049075801707756,0.1983756402846777,1.0681220691807107,0.34332876870679385,0.8582305709520975
2,1.3,20.398848056793213,1.600362818683918,24.66438889503479,2.5,22.200928688049316,2.5,24.543347120285034,1.3,24.712528467178345,1.3,16.591511964797974,24.712528467178345,0.43676770583575475,0.8201712907468057,1.573596649750034,0.27276650578882267,1.5297100469265992,0.5149879750648729,0.9042995075384775
3,1.3,18.862972021102905,1.600362818683918,24.029765844345093,2.5,22.618900299072266,2.5,24.658886671066284,1.3,22.909390687942505,1.3,14.926655530929565,24.658886671066284,0.5607458775794328,1.071957009347032,2.0752545176502974,0.3471523816606381,2.039002640425972,0.7114468589793272,0.9277793169021606
4,1.3,20.54011559486389,1.600362818683918,27.54155993461609,2.5,22.95609188079834,2.5,23.636141538619995,1.3,22.959736108779907,1.3,14.434682369232178,27.54155993461609,0.6847237298213277,1.3885807190265347,2.5998282710550353,0.4711331427993648,2.548268379879934,0.8831033901060543,0.9408807754516602
5,1.3,19.97431969642639,1.600362818683918,25.90149974822998,2.5,22.80973768234253,2.5,22.851648807525635,1.3,24.38739252090454,1.3,14.645182371139526,25.90149974822998,0.8087071773183351,1.640362552739407,3.149149589844687,0.5703256362513716,3.0575694250757373,1.0795823009009506,0.952368289232254
6,1.3,16.92710542678833,1.600362818683918,23.892394542694092,2.5,23.27913212776184,2.5,24.3323175907135,1.3,27.37947130203247,1.3,13.623696565628052,27.37947130203247,0.9078968842697098,1.9245678677333722,3.6507857983852436,0.6447134402608152,3.5916473201407975,1.3008482713161253,0.9607920944690704
7,1.3,18.399370670318604,1.600362818683918,24.487600803375244,2.5,23.727572202682495,2.5,24.124465942382812,1.3,24.056028842926025,1.3,15.24928593635559,24.487600803375244,1.0318918290622312,2.23358018498132,4.127625692880734,0.7439044093237146,4.053247211647211,1.4973043909838086,0.967717856168747
8,1.3,18.069262266159058,1.600362818683918,24.504328727722168,2.5,23.326924324035645,2.5,23.628318786621094,1.3,23.70862364768982,1.3,15.30054759979248,24.504328727722168,1.1558696463337794,2.517786571339477,4.629265422299156,0.8182967483510093,4.562511806617167,1.6689655318377543,0.9698381920655569
9,1.3,18.690195322036743,1.600362818683918,24.747631072998047,2.5,22.37889814376831,2.5,22.613776683807373,1.3,22.16963505744934,1.3,16.150089502334595,24.747631072998047,1.279847204506864,2.8267948113631745,5.1537940798551745,0.9174790018503347,5.071776643200415,1.8406215988126409,0.9734563926855723
10,1.3,18.988224029541016,1.600362818683918,25.83020782470703,2.5,23.485322952270508,2.5,21.929367303848267,1.3,22.11541223526001,1.3,12.78376293182373,25.83020782470703,1.4038386077572254,3.1110097416123024,5.6783208394752265,1.01667400362977,5.58106828296312,2.0370814555384964,0.9760433236757914
11,1.3,17.598209619522095,1.600362818683918,24.289825201034546,2.5,22.03358483314514,2.5,23.99583673477173,1.3,21.94725251197815,1.3,13.349708795547485,24.289825201034546,1.527825677864004,3.395215991268194,6.155166680518835,1.1406608766309705,6.090338619427811,2.2335355501053247,0.9771520694096884
12,1.3,18.008636951446533,1.600362818683918,23.977554321289062,2.5,24.71030330657959,2.5,24.6941659450531,1.3,22.793168306350708,1.3,30.30654740333557,30.30654740333557,1.6270085322174337,3.7042364709124476,6.704508964029973,1.2150528468800874,6.551923564291094,2.4299988657161524,0.9782222012678782
13,1.3,18.79011034965515,1.600362818683918,24.480128049850464,2.5,22.060137510299683,2.5,23.358368158340454,1.3,22.1541109085083,1.3,14.708346366882324,24.480128049850464,1.7509978849339687,3.988439633640673,7.229026194231157,1.2894460522181848,7.013518353306338,2.6512558757753357,0.9795742233594259
14,1.3,17.880908489227295,1.600362818683918,24.22036099433899,2.5,25.63397979736328,2.5,23.22315740585327,1.3,22.527059316635132,1.3,14.15992546081543,25.63397979736328,1.899796004317312,4.2650185698209375,7.778340193091896,1.3886288795490702,7.547591662487598,2.8477197016352864,0.9809556802113851
