,freq_sta0,time_sta0,freq_sta1,time_sta1,freq_sta2,time_sta2,freq_sta3,time_sta3,freq_sta4,time_sta4,freq_sta5,time_sta5,round_time,consumption_sta1,consumption_sta0,consumption_sta3,consumption_sta4,consumption_sta2,consumption_sta5,mean_acc
0,1.7717027559055119,7.788951396942139,1.9685586176727907,7.161316156387329,1.9686351706036744,8.246160745620728,1.9686351706036744,7.490410566329956,2.1,7.206173419952393,1.44375,6.08711051940918,8.246160745620728,0.06295776441295009,0.06676594431796667,0.03814723969154998,0.07820131053374446,0.07629641705809442,0.04005376246733883,0.657943328221639
1,1.7717027559055119,5.810967206954956,1.9685586176727907,4.603514671325684,1.9686351706036744,8.220386266708374,1.9686351706036744,6.070595741271973,2.1,7.767776250839233,1.44375,6.346336126327515,8.220386266708374,0.09729749340471117,0.09537540882564444,0.1049288634403166,0.11636081051014457,0.11444571364172229,0.0801199711981776,0.21910569568475088
2,1.7717027559055119,6.676591873168945,1.9685586176727907,4.659938097000122,1.9686351706036744,10.523461103439331,1.9686351706036744,6.844403505325317,2.1,10.320467472076416,1.44375,7.429976940155029,10.523461103439331,0.13163385570603892,0.15259675397388883,0.14308228493502761,0.19455664182673926,0.18120413456694995,0.12018693179142204,0.4656418363253276
3,1.7717027559055119,6.1281843185424805,1.9685586176727907,4.654583930969238,1.9686351706036744,8.988990783691406,1.9686351706036744,7.375103712081909,2.1,9.09138536453247,1.44375,7.009956359863281,9.09138536453247,0.16597019734307195,0.2098117472359331,0.20984641079508337,0.23270383383145576,0.219352087971439,0.1602411695375333,0.5949329336484274
4,1.7717027559055119,5.759744644165039,1.9685586176727907,4.633124351501465,1.9686351706036744,7.493753910064697,1.9686351706036744,5.4267802238464355,2.1,9.004549264907837,1.44375,7.0100109577178955,9.004549264907837,0.20031218986985488,0.23843795776991628,0.2766106669991494,0.29947974151846646,0.28612310616847236,0.20030211841065515,0.6355797151724497
5,1.7717027559055119,5.6530983448028564,1.9685586176727907,4.892745733261108,1.9686351706036744,7.527918577194214,1.9686351706036744,6.911437749862671,2.1,8.631307363510132,1.44375,7.018411874771118,8.631307363510132,0.26326047255077756,0.2670536613049548,0.3147649977228161,0.3376382019219002,0.32427101347568876,0.24035805857671633,0.7083897888660431
6,1.7717027559055119,5.572590589523315,1.9685586176727907,5.4648354053497314,1.9686351706036744,7.7803075313568115,1.9686351706036744,8.653501033782959,2.1,9.744259357452393,1.44375,7.40067195892334,9.744259357452393,0.32620292472154555,0.2956660808067382,0.35292481561143896,0.3757892613288001,0.362423859549277,0.30903053361827737,0.780161440372467
7,1.7717027559055119,5.3645179271698,1.9685586176727907,4.047433376312256,1.9686351706036744,8.019330739974976,1.9686351706036744,8.321597337722778,2.1,8.577791452407837,1.44375,6.326709747314453,8.577791452407837,0.3891702026577445,0.32429449924110565,0.39107116038008394,0.44255025575346574,0.40057094187427755,0.37769925252693326,0.8192234138647715
8,1.7717027559055119,6.404642820358276,1.9685586176727907,5.45763635635376,1.9686351706036744,7.737598896026611,1.9686351706036744,7.508776426315308,2.1,8.813111543655396,1.44375,6.639619588851929,8.813111543655396,0.417780570036134,0.35291677720089987,0.4292180885176554,0.4806967594782212,0.5054997671651276,0.41775245705832276,0.847712884346644
9,1.7717027559055119,5.866021633148193,1.9685586176727907,3.9618079662323,1.9686351706036744,8.835311651229858,1.9686351706036744,6.1910200119018555,2.1,6.89245867729187,1.44375,5.196805477142334,8.835311651229858,0.45212109380845045,0.38153653252721065,0.49598711340505675,0.5875111984580053,0.57225941205241,0.48641714483999976,0.8588110307852427
10,1.7717027559055119,6.428228855133057,1.9685586176727907,5.690158128738403,1.9686351706036744,7.2126336097717285,1.9686351706036744,7.1314802169799805,2.1,8.468139410018921,1.44375,6.284951210021973,8.468139410018921,0.5150736587670061,0.4387675072366657,0.534133993855796,0.6256605379597837,0.6390404126932225,0.5264712744959547,0.8681195875008901
11,1.7717027559055119,6.688297986984253,1.9685586176727907,4.244609594345093,1.9686351706036744,9.479520320892334,1.9686351706036744,7.510721683502197,2.1,6.041222095489502,1.44375,5.888123512268066,9.479520320892334,0.5494063173909446,0.4673816911512818,0.5723133983164294,0.7038654218269067,0.7058275665250939,0.5264712744959547,0.8782936135927836
12,1.7717027559055119,5.815753936767578,1.9685586176727907,4.179235219955444,1.9686351706036744,9.936863660812378,1.9686351706036744,5.924079418182373,2.1,6.941565036773682,1.44375,7.167190313339233,9.936863660812378,0.5837554788383393,0.495999922088487,0.6104608557778531,0.77064843962077,0.7439700232272621,0.5665544835828776,0.8835950692494711
13,1.7717027559055119,7.002269506454468,1.9685586176727907,4.858435869216919,1.9686351706036744,7.860591411590576,1.9686351706036744,8.113497257232666,2.1,8.620547533035278,1.44375,6.34306263923645,8.620547533035278,0.6181020111516574,0.5246157003328984,0.677223895967669,0.8087959813289296,0.8107446990044125,0.6066077326219784,0.8876896599928538
14,1.7717027559055119,6.0000526905059814,1.9685586176727907,5.084874868392944,1.9686351706036744,7.577553033828735,1.9686351706036744,7.120190143585205,2.1,6.314025163650513,1.44375,5.269266128540039,7.577553033828735,0.6524355758254302,0.581841796679303,0.744003497794702,0.8469436279481237,0.848891925979472,0.6752842848877884,0.8934285243352255
