,T,freq_sta0,tgt_acc_sta0,n_epochssta0,time_sta0,freq_sta2,tgt_acc_sta2,n_epochssta2,time_sta2,freq_sta3,tgt_acc_sta3,n_epochssta3,time_sta3,freq_sta4,tgt_acc_sta4,n_epochssta4,time_sta4,freq_sta5,tgt_acc_sta5,n_epochssta5,time_sta5,round_time,consumption_sta1,consumption_sta0,consumption_sta5,consumption_sta2,consumption_sta3,consumption_sta4,mean_acc,freq_sta1,tgt_acc_sta1,n_epochssta1,time_sta1
10,26.670288758957426,1307035790.9507747,0.9961048784003076,9.0,10.172310829162598,1445110305.927911,0.9840209150402681,7.0,18.44459104537964,1576767701.1065278,0.9890839237431688,8.0,19.63239884376526,1797519788.7989802,0.9750404080046248,6.0,12.12324047088623,,,,,19.63239884376526,2.4869062725449695,1.2516950694473512,1.0052453517201405,3.366069892518964,3.4717640390293107,1.5762389422146863,0.9607246915499369,1300417312.9279265,0.9605155695766792,10.0,17.62788152694702
11,19.698365530595353,1595176148.2098303,0.9715988459952325,6.0,7.96825647354126,1311040127.0491996,0.9718643763810334,7.0,18.409435987472534,1489791128.468859,0.9776862682952275,10.0,25.739986419677734,1522564556.4316735,0.961398479179049,5.0,9.730929136276245,1963922744.9439728,0.9842223208949344,20.0,16.35901379585266,25.739986419677734,2.4869062725449695,1.3775804109181853,1.245576109584781,3.7909862503544067,4.06384478219421,1.701808957679233,0.9645087718963623,,,,
12,24.643663750332237,2232250447.567113,0.9889375884755731,10.0,11.456270456314087,1365153590.213113,0.9620436531825102,6.0,6.228379011154175,,,,,1510375833.9467764,0.961108654978655,6.0,4.92065954208374,1300504848.8609872,0.9644440121097506,5.0,7.380917549133301,13.693331003189087,2.817428400404458,1.5892429572755948,1.3256860029655178,3.840897253229044,4.06384478219421,1.7498111408622772,0.9660453299681345,1718475781.7741833,0.9677241378500083,7.0,13.693331003189087
13,125.1259675496435,1834482994.7067635,0.9706895642277756,25.0,12.585251331329346,1470873337.9444635,0.961612988666671,46.0,6.803445816040039,1348659250.0440724,0.9763956739093529,6.0,15.416715145111084,1742187566.1792448,0.9691962746905958,29.0,15.437019348144531,1817529971.1805995,0.9954528316348167,93.0,61.821256160736084,61.821256160736084,2.9503133344890444,1.8839317425304434,2.566489938540747,3.8908182433161462,4.384009422048238,1.9540292495707514,0.9672805964946747,2399978842.881381,0.9647554205362622,73.0,5.36383318901062
14,47.983856006582734,1561228078.367043,0.9600424806754788,5.0,4.056688070297241,2629808644.2292604,0.9875983464433297,19.0,41.49423956871033,1398011567.1375387,0.9722746759633809,6.0,17.568979024887085,,,,,2050802929.3981938,0.9582493778099848,41.0,6.22373366355896,41.49423956871033,3.4424199683915107,1.9240003848793426,2.566489938540747,4.994532561599093,4.7437896205207375,1.9540292495707514,0.9707430402437845,2436360374.380213,0.9835789104895123,11.0,19.583003520965576
15,19.10134184576412,2202098464.4927883,0.9845415265735644,10.0,11.30980372428894,1305945969.3058555,0.9739846646051488,7.0,12.111400842666626,1440981553.7445328,0.9899759132753736,7.0,20.161458015441895,1784159033.3061998,0.9787216163726778,7.0,13.788392782211304,1875931303.7409701,0.978707212122351,8.0,8.68934416770935,20.161458015441895,3.4824745908114125,2.135101967172837,2.646599301008073,5.228450405243989,5.194623012462629,2.1196529607410635,0.9725232024987539,,,,
16,21.401008189072734,1333906820.3781981,0.9782065670614151,8.0,9.43515157699585,,,,,1479630774.1643662,0.9765074887910216,6.0,13.583588361740112,1823973887.54307,0.9973131248534127,9.0,17.716981649398804,1740313397.9970055,0.9912109415785701,10.0,10.334625005722046,17.716981649398804,3.5253903008351046,2.343329432230107,2.846850674269823,5.228450405243989,5.51184013391702,2.3639199758076823,0.9721434911092123,1306465678.865968,0.9721485614603491,8.0,5.949766159057617
17,46.85515537672286,1475846694.3113835,0.9819087417566605,10.0,11.927641153335571,1321910374.4135745,0.9797365957106862,6.0,15.595725774765015,1505545162.5165553,0.9850578339339746,7.0,17.19403052330017,1398269569.663151,0.9891539817638241,7.0,14.013033628463745,1927010734.7241697,0.9754211084068136,34.0,6.349699020385742,17.19403052330017,3.957709484788728,2.5550461683153576,2.886904414483303,5.654429184397514,5.923190778250409,2.529550019789468,0.9736218452453613,2312401844.6647763,0.9810395802129723,8.0,15.10238003730774
18,66.60023708800453,2258515715.751933,0.9716054392150218,39.0,3.308856964111328,,,,,1955469128.0878596,0.9731889354642073,10.0,5.895785808563232,1313717838.7479405,0.971287885180144,14.0,5.605143785476685,1970850847.7631054,0.9827304156503595,8.0,10.083221435546875,33.638739585876465,4.897269588693069,2.594552687810293,3.006263579146988,5.654429184397514,6.0185585365184275,2.5750127296787677,0.9750224749247233,1617568431.9810605,0.9855439334139989,20.0,33.638739585876465
19,115.16385585986959,1916669107.4003832,0.9747657209779634,37.0,3.8758928775787354,1300442668.2684178,0.9675490866493383,27.0,4.56166410446167,2221097380.708382,0.9703214715337155,7.0,5.356165647506714,1715172490.781157,0.979653213733053,7.0,11.545222997665405,2073530791.8069606,0.985125425027986,62.0,15.932738065719604,15.932738065719604,4.897269588693069,2.674321728422847,3.2465856278062892,5.697344792689299,6.065310507633726,2.740638337195484,0.9752951065699259,,,,
20,19.690654012394997,1447758464.5781682,0.9808227162263563,11.0,7.391875505447388,1318089662.580601,0.9740061757474452,6.0,5.263052940368652,,,,,1554762292.152764,0.9833104319289703,8.0,14.535821914672852,1782563124.2932394,0.9981665887049471,18.0,15.91631531715393,15.91631531715393,5.239498883412294,2.840266489609015,3.5268281462859568,5.835323629541867,6.065310507633726,2.988917208990521,0.9750224749247233,1313496482.8967607,0.9867086297645017,7.0,14.195560932159424
21,20.852428798984253,1883740023.007424,0.9776426473642913,6.0,4.095592498779297,1950857420.228951,0.9785432862892229,10.0,5.826128005981445,1366784865.0728803,0.9796679497105225,6.0,9.258236169815063,1451210687.6092484,0.9739201670138572,6.0,7.875608444213867,2012469323.0655506,0.9894164569992395,10.0,11.986693859100342,11.986693859100342,5.322476426105082,2.840266489609015,3.6867289303862796,5.884375765525632,6.198850417195026,2.988917208990521,0.9756451944510142,1308775341.3046677,0.9685571909737632,8.0,5.773318529129028
22,19.047628206697254,1902201513.0487397,0.9896630889078291,7.0,9.736822605133057,1646724483.8576694,0.9900171171815754,9.0,21.07794499397278,,,,,1739691215.2303395,0.9776074142975613,7.0,6.2504613399505615,1300328376.0536382,0.9952755700950096,8.0,9.805006742477417,21.07794499397278,5.764664858010617,3.0090727453266273,3.806902069555931,6.414305125450141,6.198850417195026,3.0369181078081833,0.9765887359778086,1308251496.5464027,0.9956049281875877,9.0,16.633450031280518
23,27.35573423129984,1853349428.1046987,0.9676455101228695,8.0,3.227275848388672,1373045674.1324651,0.9803237515195903,7.0,5.6579506397247314,,,,,1302074984.4243252,0.987610062536964,7.0,13.164377689361572,,,,,13.164377689361572,5.807580706326133,3.049110367390448,3.806902069555931,6.512216286406967,6.198850417195026,3.285193412628082,0.9759854475657145,2235086559.4201684,0.974950874915181,16.0,5.128664970397949
24,63.25509557171586,1874914082.4388392,0.9851751576258383,7.0,8.908294200897217,1300699655.6287203,0.9821523341465388,6.0,10.214881896972656,1366817543.9866064,0.9968443177952624,18.0,41.01774859428406,1706444974.8652866,0.9727703344505625,6.0,6.5748515129089355,1887756738.3028965,0.9974535339505163,45.0,32.151753187179565,41.01774859428406,6.000240807820871,3.1749926553143912,4.446930647219914,6.7437472450874045,7.240968907025015,3.370706093881473,0.9771332343419393,1421444077.77299,0.9838030604745227,7.0,9.107832670211792
25,20.000556344567194,,,,,1751461154.2962859,0.9755282707709869,9.0,5.500949144363403,1301187631.6365714,0.9802283967464065,8.0,7.173022031784058,2091308980.829621,0.9857803213845947,13.0,14.235387325286865,1313161379.2106225,0.988272244141265,7.0,8.402666330337524,16.936779022216797,6.488711651310366,3.1749926553143912,4.527039550304081,6.793674022766509,7.288964965629099,3.6162587443851986,0.9771429797013601,1336550068.1591065,0.9914021948904269,10.0,16.936779022216797
26,20.26386564823328,2115559487.4112344,0.9891374764627953,8.0,9.281493902206421,1664787494.1771262,0.9852581431573079,8.0,15.833973169326782,,,,,1732139985.091562,0.9835368505151659,7.0,8.872071743011475,1602289457.948826,0.9791596760677989,12.0,4.749893426895142,15.833973169326782,6.830205017384598,3.3438115432741644,4.527039550304081,7.170792203281478,7.288964965629099,3.7442069864748144,0.9782424767812093,1679145659.4625323,0.988133986885529,7.0,13.483284711837769
27,20.776239392457004,1727223801.178407,0.9882080131274967,8.0,9.281143426895142,1319756605.4623342,0.9769904104484002,6.0,7.344045877456665,1958711641.6650221,0.9938958438815961,15.0,26.837918281555176,1759337446.429379,0.9928956751670428,8.0,14.981461763381958,2071164976.8167088,0.9784522021702606,14.0,7.008107423782349,26.837918281555176,6.830205017384598,3.5526160428581837,4.5667887115339445,7.260643615431063,7.927937157538573,3.9498572198037247,0.9785436987876892,,,,
28,36.59336947588773,1706517854.3181264,0.9805673376217632,7.0,2.965747594833374,1306625326.4237332,0.9692638966175953,9.0,6.462948799133301,1540625656.108114,0.9826652487386559,13.0,4.9381232261657715,1641456916.9057486,0.9748796963074158,7.0,5.552869558334351,2018208217.7992043,0.9789301092760547,8.0,3.2105491161346436,7.459720134735107,6.87312410681521,3.592670504732418,4.606845775519715,7.350610490120629,7.975938367910211,3.9953208993252995,0.9797403613726298,1316596062.244173,0.9775500789973016,9.0,7.459720134735107
29,25.73486119608583,2299000087.0952034,0.9801356231896342,16.0,4.1335859298706055,1316365487.3377957,0.9776184901501213,8.0,6.02369499206543,2140285344.5971704,0.9902476028447182,7.0,17.560935735702515,1833256036.8008242,0.9754919137779139,9.0,4.710983037948608,,,,,17.560935735702515,7.154575275108256,3.592670504732418,4.6469057499918724,7.448503146996571,8.427663940764724,4.0407819815040185,0.980245977640152,1331425426.7224011,0.9871950235374658,8.0,10.553757429122925
