,round_time,consumption_sta0,consumption_sta1,consumption_sta4,consumption_sta2,consumption_sta3,consumption_sta5,mean_acc
0,88.3213894367218,0.01213515658333333,0.012521088000000005,0.009427633000000001,0.015581534666666653,0.005493455249999999,0.014644921250000002,0.917370984951655
