,consumption_sta0,consumption_sta1,consumption_sta2,mean_acc
0,0.012215201749999998,0.007833270499999998,0.011940766833333335,0.9173669417699178
1,0.030267783416666607,0.01942726700000006,0.025896567999999984,0.9162776072820028
