,consumption_sta0,consumption_sta1,consumption_sta5,consumption_sta2,consumption_sta3,consumption_sta4,mean_acc
0,0.031183235166666656,0.007994511999999997,0.006191056083333332,0.006543583000000001,0.007310779999999997,0.007369756999999999,0.9181450307369232
1,0.03808367449999994,0.01439858658333336,0.013406921499999972,0.012461351333333318,0.012813896333333297,0.013939245499999977,0.891378770271937
