,freq_sta0,freq_sta1,round_time,consumption_sta0,consumption_sta1,mean_acc
0,1.38,2.95,107.81677913665771,0.03915983475,0.0351672520833333,0.9176079332828522
1,1.38,2.95,102.01740646362305,0.07486075800000005,0.07589447983333346,0.9240842759609222
