,freq_sta0,freq_sta1,round_time,consumption_sta0,consumption_sta1,mean_acc
0,2.17,2.95,87.28816533088684,0.030952480666666646,0.02689151733333329,0.9083255529403687
1,2.17,2.95,84.08153200149536,0.062393967416666696,0.06059436608333335,0.9190352857112885
