,freq_sta1,freq_sta0,round_time,consumption_sta1,host_consumption_sta1,consumption_sta0,host_consumption_sta0,mean_acc
0,2.3745401188473627,2.645511246835737,90.5521867275238,2.099877203060556e-25,2216037600.0,1.4213470538388885e-25,1591366654.0,0.931126594543457
1,2.3745401188473627,2.645511246835737,86.747713804245,4.162894143486666e-25,4495491603.0,3.981657290420557e-25,4045823688.0,0.9268788397312164
