,round_time,consumption_sta1,host_consumption_sta1,consumption_sta0,host_consumption_sta0,mean_acc
0,60.52195858955383,9.532513052094442e-26,1132408783.0,1.3864938425555557e-25,1683248987.0,0.9219290912151337
1,84.90602803230286,1.8620846798488897e-25,2253476226.0,3.437486010243887e-25,4039237646.0,0.9339244067668915
