,freq_sta1,freq_sta0,freq_sta2,freq_sta5,freq_sta3,freq_sta4,round_time,consumption_sta1,host_consumption_sta1,consumption_sta0,host_consumption_sta0,consumption_sta3,host_consumption_sta3,consumption_sta5,host_consumption_sta5,consumption_sta4,host_consumption_sta4,consumption_sta2,host_consumption_sta2,mean_acc
0,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,31.36003088951111,0.2384556130251777,0.16775475864,0.35099500576537246,0.18775436988000002,0.4826166695376892,0.21361069100000002,0.49404313421124435,0.21491153264,0.5207542065482169,0.21621462968000002,0.3528881492052889,0.1989104894,0.9190821548302969
1,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,31.284078121185303,0.5169627949233616,0.33225310692000004,0.6333289225154229,0.37372704292000003,0.96712092382009,0.42118292356000003,0.946140508588794,0.42467129348000004,1.0014422679480397,0.42748731648000005,0.6733573139978677,0.39101052228,0.8954819142818451
2,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,30.07453417778015,0.7553982078059386,0.49488258316,0.9556931509377425,0.55531283304,1.4096750151845148,0.62948700948,1.4401779982685348,0.63419970936,1.4821485361808264,0.63738738448,1.0339003253624266,0.58237928252,0.9246720472971598
3,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,29.954736948013306,0.993838487924639,0.65627371572,1.2380141747576214,0.73759281064,1.8922706421122173,0.8390962605200001,1.9342166753504255,0.84488932612,1.9628442227052982,0.84821327528,1.4268579927647866,0.77349889064,0.9418959120909373
4,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,29.288191556930542,1.2322826036543026,0.81717857508,1.5203318843425837,0.9203430997600001,2.374866869894012,1.0474148384000002,2.428263785054005,1.05356241508,2.443552355493269,1.05766998288,1.7473323283996602,0.96431021624,0.9536286393801371
5,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,29.908968925476074,1.470741672385342,0.9779954217600001,1.8026517382454852,1.10385292808,2.817402724223813,1.25642768972,2.9223015227052738,1.2634232111200001,2.9643244604995953,1.2680989120800001,2.1078785236551196,1.15602489128,0.9621579945087433
6,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,67.30707955360413,1.7091946801198588,1.13982283968,2.084972876513765,1.2875985273200001,3.299997608826464,1.4646808478400002,3.374388574472972,1.4727109177200002,3.445013246739281,1.4781191558,2.428322551128285,1.3468956891600001,0.9686849514643351
7,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,31.37573528289795,1.9629264538807099,1.3010871826400001,2.338669169681049,1.47177142224,3.742534707782619,1.6746662111200001,3.8684323890163643,1.6836964102,3.8856422985305326,1.69034463304,2.748790326644449,1.53939360736,0.9713482161362966
8,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,30.107436895370483,2.176565071081208,1.46338747548,2.620976712433146,1.65483447164,4.185099595446106,1.8836467456800001,4.362472539621409,1.8966303448400001,4.36632997684613,1.9019821184,3.109350998032947,1.7307143112,0.9738507668177286
9,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,29.084078788757324,2.390211278436014,1.62523663176,2.9433512380323332,1.8386996821200001,4.707759584034621,2.09371948884,4.854637462729814,2.1088789615600003,4.847019392552019,2.1127195012,3.462243396135089,1.9245594863600002,0.9751990834871928
10,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,30.29303503036499,2.6286466833707833,1.7875964822800001,3.2256969938335427,2.02262521972,5.230412913951662,2.3043337912,5.348685062018207,2.32077359752,5.287656376253215,2.3235975674800002,3.782713233312019,2.11860240788,0.9770186543464661
11,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,31.070542812347412,2.8823435138097238,1.94955014212,3.5474670761037554,2.2068889472,5.672950904651602,2.5165826644,5.882787124770411,2.53427881028,5.728298203347114,2.53420749456,4.103178351081996,2.31175392476,0.9780376354853312
12,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,29.669992685317993,3.120779344746873,2.11080417996,3.8297955803982244,2.39087084684,6.115487380499781,2.7266935864,6.374942218032908,2.7457252317600003,6.249043204746938,2.7437922218,4.496150086100196,2.50427992108,0.9796952406565348
13,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,31.043423891067505,3.3592282434659224,2.27315264876,4.112115496294008,2.5764298445200002,6.598091255660103,2.93644664796,6.868986563489701,2.9588785312800003,6.689672364628327,2.95348179448,4.889122181948767,2.69744300812,0.9808514614899954
14,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,29.74140739440918,3.5976859563013277,2.43600220752,4.394427577243077,2.76120156648,7.0806922918642545,3.1468362875600002,7.361132872837496,3.17007304936,7.130299674260611,3.1622055547600003,5.209589994024834,2.89011592576,0.9805384377638499
15,1.3,1.4235566317215944,1.650780745723771,2.1559945203362028,2.1559945203362028,2.1559945203362028,31.618163347244263,3.851390368946768,2.59878492776,4.676742942225401,2.94581971908,7.563281282374321,3.3583417887600002,7.813223815850799,3.38291165744,7.611021036965708,3.3710640507600003,5.530067680454539,3.0823863954800004,0.9815956950187683
