,time_sta4,time_sta5,round_time,consumption_sta1,consumption_sta0,consumption_sta2,consumption_sta3,consumption_sta5,consumption_sta4,mean_acc,time_sta0,time_sta1,time_sta2,time_sta3
27,15.438336372375488,12.452507734298706,15.438336372375488,3.8196132985871185,3.8939516481712393,4.064739916511384,3.9053839894522295,3.5282660203488976,3.8647594187690304,0.9836981296539307,10.540218591690063,,,
28,,9.077689409255981,17.426466703414917,4.231519515193124,3.8939516481712393,4.104794356131754,3.9053839894522295,3.649585543044086,3.900051035767885,0.984651247660319,,17.426466703414917,,
29,20.587777137756348,9.751965761184692,23.247536182403564,4.231519515193124,4.101733662570531,4.104794356131754,4.406848941857799,3.768798811430752,4.1438494545771904,0.985507051150004,10.56965970993042,,,23.247536182403564
30,,9.748010873794556,25.073452949523926,4.267615367457022,4.271300060717522,4.654156567970545,4.444374117935443,3.8852762671143526,4.1789950322385225,0.9857208728790283,12.400312662124634,,25.073452949523926,
31,15.968450546264648,10.84111213684082,17.647098779678345,4.693207050330525,4.513754691586037,4.654156567970545,4.444374117935443,4.0381401818033105,4.424046130114417,0.9850986699263254,11.044711828231812,17.647098779678345,,
32,18.491048097610474,8.977830410003662,24.15855646133423,4.727872564640695,4.513754691586037,4.654156567970545,4.955904271438914,4.189117198437952,4.665645559619986,0.9852444430192312,,,,24.15855646133423
33,,10.516050577163696,11.147292852401733,4.727872564640695,4.721722166438411,4.6942125065470455,4.988090517082423,4.340238507482457,4.70538200912964,0.98496213555336,11.147292852401733,,,
34,,9.050049781799316,25.180344820022583,4.727872564640695,4.721722166438411,5.188236523106801,5.025366736098842,4.5019817407397404,4.740370250442635,0.9858961900075277,,,25.180344820022583,
35,16.799505472183228,8.83947205543518,16.842517375946045,5.147073170685001,4.886208584783191,5.188236523106801,5.057817195411115,4.653593721866262,4.9878315887043785,0.9859545628229777,10.39638376235962,16.842517375946045,,
36,,11.969622373580933,11.969622373580933,5.147073170685001,5.091192300832148,5.188236523106801,5.092369237311811,4.7719056677743446,4.9878315887043785,0.9854389031728109,11.136162519454956,,,
37,20.851987838745117,9.143154621124268,20.851987838745117,5.178338973019319,5.091192300832148,5.188236523106801,5.092369237311811,4.88854469439708,5.2237868952215765,0.9857405722141266,,,,
38,,9.823309898376465,26.10215425491333,5.178338973019319,5.306457349013726,5.188236523106801,5.640157047683811,5.047174155468536,5.2237868952215765,0.9853804508845011,11.587440967559814,,,26.10215425491333
39,16.06799817085266,11.118541717529297,21.444938898086548,5.594696114923845,5.34301869789077,5.739902420691911,5.640157047683811,5.16323816471758,5.499328779479083,0.9855654438336691,,16.222986221313477,21.444938898086548,
